Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
chatGPT for Teachers,,7.03E+14,none,,,,127866,N/A,2023-05-14 05:01:56 EDT,5/14/23,5:01:56,Status,51,4,41,0,0,0,4,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780587806805872,Does Turitin detect notes taken from ChatGPT?,,,,,,,,,-1.12
chatGPT for Teachers,,7.03E+14,none,,,,127866,N/A,2023-05-14 02:01:07 EDT,5/14/23,2:01:07,Status,7,3,4,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780506800147306,Does anyone use ai to create quizzes? If so what program?,,,,,,,,,-8.14
chatGPT for Teachers,,7.03E+14,none,,,,127866,N/A,2023-05-14 01:45:30 EDT,5/14/23,1:45:30,Status,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780497850148201,"Anyone had any success in writing schemes of work for A Level Economics? Been asked to redevelop them fully. I’ve entered the following prompt but wondering if anyone could help me further. Acting as an experienced teacher of Edexcel A Level Economics in the UK. You are going to help me create a long term scheme of work. Take the following topic and provide me with a key question that Year 12 students should be able to answer the following topic… The topic is “Thinking like an economist: the process of developing models in economics, including the need to make assumptions”. Once you’ve provided me with the key question, can you then provide me with three learning intentions that are based on the key question. The first learning intention must be based on the knowledge students need to acquire to fully understand the topic. The second learning intention should be based on any skills that students should be developing when learning the topic. This should be based on the upper levels of blooms taxonomy. The third learning intention should be based on an extended thinking task to stretch the most able of students working towards an A grade at A Level. Any help would be appreciated",,,,,,,,,-57
chatGPT for Teachers,,7.03E+14,none,,,,127866,N/A,2023-05-14 01:44:18 EDT,5/14/23,1:44:18,Status,10,3,6,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780501123481207,Hello. New to this platform. How do you add reference after you search a content from chat gpt? Thanks for answer / suggestions.,,,,,,,,,-5.7
chatGPT for Teachers,,7.03E+14,none,,,,127866,N/A,2023-05-14 00:23:53 EDT,5/14/23,0:23:53,Status,6,0,6,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780447793486540,"Any Spanish teachers using ChatGPT? If so, how are you using it. TIA",,,,,,,,,-9.5
chatGPT for Teachers,,7.03E+14,none,,,,127866,N/A,2023-05-13 22:39:05 EDT,5/13/23,22:39:05,Status,2,1,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780423970155589,Hi I am trying to create an account but my phone number gets rejected as premium phone number. It’s just a normal mobile number. Does anyone know a way around this?,,,,,,,,,-29
chatGPT for Teachers,,7.03E+14,none,,,,127866,N/A,2023-05-13 22:38:56 EDT,5/13/23,22:38:56,Status,8,2,5,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780420833489236,"So I asked chatGPT4 regarding why the term ‘nigga’; it’s origins, the reason why it’s considered offensive, why it’s being used in modern African American communities, and why there can be a disparity between perceived offense when used by an African American and a non African American person. It’s quite interesting to say the least. Because as this is taught as part of world history (slavery), we have kids this side of the world using the term on others - and these others get offended and are felt bullied…and some Teachers resolve to punish those that use the term - but some others find it just weird that they are offended. I also asked ChatGPT4 whether racial bias existed in geography textbooks from the late 19th century. And a number of explicit examples were given. The point I suppose I am making is as teachers - this technology is a great tool to seek knowledge that can be used in a context where absolute accuracy is unnecessary and serves as a way people can acquire more knowledge easier and faster. And this can pave the way for more discussion on topics. I will be bringing this particular term up with history teachers so they may understand how their teaching the term causes concern and what can be done about it.",,,,,,,,,-7.25
chatGPT for Teachers,,7.03E+14,none,,,,127866,N/A,2023-05-13 22:23:29 EDT,5/13/23,22:23:29,YouTube,373,271,11,86,2,3,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780397713491548,https://www.youtube.com/watch?v=jT6BNtHp-R0 I've been looking into ways to better incorporate AI into my work flow...this one is a game changer.,https://www.youtube.com/watch?v=jT6BNtHp-R0,,,Powerpoint Presentations in MINUTES using ChatGPT + Word + Designer!,"Every teacher loves a powerpoint presentation, but they're so time consuming to make! That's where ChatGPT and Microsoft Word can help! In this video I show ...",,,,12.03
chatGPT for Teachers,,7.03E+14,none,,,,127866,N/A,2023-05-13 22:22:56 EDT,5/13/23,22:22:56,Status,228,124,76,26,0,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780416493489670,"Good evening, how can I use chatGPT, or prompt it to create a presentation on Google slides. Ex: main idea",,,,,,,,,3.93
chatGPT for Teachers,,7.03E+14,none,,,,127866,N/A,2023-05-13 22:22:49 EDT,5/13/23,22:22:49,Status,46,38,5,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780417573489562,"So this is what I have learned so far. Be very specific and give as much detail as possible. Before I ask ChatGPT to perform a task like setting a test I will tell it the following: Assume the role of a South African Grade 10-12 Computer Applications Technology teacher. ChatGPT will then confirm that it has assumed this role and will ask how it can help. Then I will tell it for example, to set a paper. Give detail about time, grade, marks, max marks each question should count, how many questions, what type of question (multiple choice, short answer, scenario, match columns etc.), the different topics you want covered, ask for a memo and Blooms Levels for each question. After the result is generated, you can ask ChatGPT to refine the final product. Remove this and that question, replace with this and that, rephrase etc.",,,,,,,,,-1.26
chatGPT for Teachers,,7.03E+14,none,,,,118314,N/A,2023-05-13 21:39:22 EDT,5/13/23,21:39:22,Photo,15,10,2,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780355226829130,"I started this list on my own, it had 50. Then ChatGPT helped with the rest. I was a hiring manager in edTech so I did go back and tweak almost all of them but it got me from 50 to 202 organized by different types of teacher and extracurriculars. Great combo of human and AI - https://mailchi.mp/learnworldtraining/3brcigzb5x?fbclid=IwAR3VUKrnoV0CFZ88MbNyOIfSQKs2XyZNv2HMPW2REMUyq3GAgQXjC1oxyeo&mibextid=Zxz2cZ",https://www.facebook.com/photo.php?fbid=10101493124324177&set=gm.780355226829130&type=3,,,,,,,,-7.07
chatGPT for Teachers,,7.03E+14,none,,,,118314,N/A,2023-05-13 21:38:39 EDT,5/13/23,21:38:39,Status,62,46,7,1,8,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780388963492423,"I work with a few expat families, one of them are American they have 4 kids who are in second, third, fifth, and sixth grade - all 4 kids *hate* writing. Add on that they have spent most of their education in the Swiss/French schools so they spell everything French. Well I used the text to image ai on Canva, and had them write out prompts of images, explained to them how important the use of adjectives were so the AI can understand what type of images they wanted. Cue an hour of writing descriptive prompts, editing when they didn’t get what they intended, laugher when the AI tried to make faces; even Mom got in on the fun.",,,,,,,,,1.07
chatGPT for Teachers,,7.03E+14,none,,,,118314,N/A,2023-05-13 21:32:07 EDT,5/13/23,21:32:07,Photo,533,306,88,75,60,1,0,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780390926825560,"Hi all, I'm a teacher & Edtech coach in Massachusetts, and I created multiple resources for teachers in my district that I'm happy to share. If you want copies, email me using this link and I'll forward them to you. https://aiclassroom.me Check your spam mailbox if you don't get the email asap.",https://www.facebook.com/photo.php?fbid=10226431180899730&set=gm.780390933492226&type=3,,,Photos from Alli McCrary's post,,,,,5.03
chatGPT for Teachers,,7.03E+14,none,,,,118314,N/A,2023-05-13 21:27:30 EDT,5/13/23,21:27:30,Photo,212,142,8,56,6,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780389793492340,Some useful tips to get started! By @hasantoxr My favourite prompt is act as an expert …(fill in blank with whatever I need). What’s yours?,https://www.facebook.com/photo.php?fbid=10226856467870621&set=gm.780389793492340&type=3,,,,,,,,2
chatGPT for Teachers,,7.03E+14,none,,,,118314,N/A,2023-05-13 18:34:40 EDT,5/13/23,18:34:40,Status,3,2,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780323096832343,For those who couldn't download the PDF. Here's another format. I'll work on a few other types of prompts and upload them too.🙂,,,,,,,,,-16.33
chatGPT for Teachers,,7.03E+14,none,,,,118314,N/A,2023-05-13 18:34:27 EDT,5/13/23,18:34:27,Status,2,0,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780307506833902,Any middle school geography ideas??,,,,,,,,,-29
chatGPT for Teachers,,7.03E+14,none,,,,118314,N/A,2023-05-13 18:34:21 EDT,5/13/23,18:34:21,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780313393499980,"Hello, how are other art teachers using this program?",,,,,,,,,-116
chatGPT for Teachers,,7.03E+14,none,,,,118314,N/A,2023-05-13 18:34:19 EDT,5/13/23,18:34:19,Status,29,9,17,0,2,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780316283499691,How are psychology teachers using chatgtp?,,,,,,,,,-2
chatGPT for Teachers,,7.03E+14,none,,,,118314,N/A,2023-05-13 18:34:16 EDT,5/13/23,18:34:16,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780319403499379,Someone in here said that they use Chat GPT to make bedtime stories for their children. I tried it last night and thank you. it was a great idea.,,,,,,,,,-116
chatGPT for Teachers,,7.03E+14,none,,,,118314,N/A,2023-05-13 17:17:54 EDT,5/13/23,17:17:54,Status,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780300463501273,I teach physics abs I just used it to make a problem about how fast does LeBron James to get to the moon in one jump. The children demanded it. I’m sold!,,,,,,,,,-60
chatGPT for Teachers,,7.03E+14,none,,,,118314,N/A,2023-05-13 16:38:40 EDT,5/13/23,16:38:40,Status,12,1,10,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780289623502357,Any music teachers in this group? I am a middle school chorus teacher. Looking for some ways to use chatGPT in my classroom.,,,,,,,,,-4.83
chatGPT for Teachers,,7.03E+14,none,,,,118314,N/A,2023-05-13 16:35:54 EDT,5/13/23,16:35:54,Status,25,8,16,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780287580169228,How are teachers of English (as a second language ) using chatGPT? Thanks for the hints!,,,,,,,,,-2.32
chatGPT for Teachers,,7.03E+14,none,,,,118314,N/A,2023-05-13 15:41:29 EDT,5/13/23,15:41:29,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/779627860235200,"Anyone remember when Google first released Bard and people exposed it was trained on ChatGPT data? https://aiarchives.org/id/kuRHpYkfpqJg0Va0HhP0 ""I was created by a team of engineers and scientists at OpenAl""",,,,,,,,,-116
chatGPT for Teachers,,7.03E+14,none,,,,118314,N/A,2023-05-13 15:40:39 EDT,5/13/23,15:40:39,Link,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780259663505353,This is my take on the discussion:,https://www.thefearlessteacher.com/p/ai-education-friend-foe,,,AI in Education - Friend or Foe?,Learn how to leverage AI to boost your teaching and accelerate your career. Join other teachers and unlock your potential as a Fearless Teacher!,,,,-27
chatGPT for Teachers,,7.03E+14,none,,,,118314,N/A,2023-05-13 14:55:56 EDT,5/13/23,14:55:56,Photo,42,30,4,5,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/780247403506579,Five top principles for prompting ChatGPT -- specifically for K-12 teachers.,https://www.facebook.com/photo.php?fbid=10159635737626553&set=gm.780247403506579&type=3,,,,,,,,-2.52
